review_id,platform,app_name,author,rating,title,text,date,sentiment_label,groq_labeled
6058a7e734ef6851f04422d68d0217ea,app_store,Garanti BBVA Mobile,Ozandoqan,5,Ozan doğan,Garanti bankacılık işe işleri kolay hallediyorum ve ve çözüm odaklanmalarına hayranım,2026-05-14 16:02:42+00:00,pozitif,True
fc8a38398d01633070bb2ff1cd037030,app_store,Getir,Aldkxaşdk,5,Marketim 😀,Herzaman tercih edilir,2026-05-14 16:00:08+00:00,pozitif,True
e5b2b229-046f-414a-b6df-9c0ecad3ef1d,google_play,Cepte ŞOK,Metin Karadğ,1,,bir yıldızı bile haket miyor 3ekmeğe 122lira diyor indir meyin paranıza yazık,2026-05-14 16:00:05+00:00,negatif,True
e0f9f6ec-7466-44a7-ad62-de3e58178f3f,google_play,Ziraat Mobil,Ali Acar,1,,Mobil uygulamaya hata veriyor böyle bakkacılık anlayışı olamaz,2026-05-14 15:59:30+00:00,negatif,True
cf2cb141feb9d9b81281e36080029486,app_store,Garanti BBVA Mobile,OF.B.58,4,"Saat 16:00’dan sonra da EFT ücreti alınmasa çok iyi olur, bir çok banka almıyor",Her gün saat 16:00’dan sonra EFT göndermek istersem EFT için ücret kesiliyor bu ücretin bir çok bankada olduğu gibi alınmaması çok iyi olur,2026-05-14 15:58:59+00:00,nötr,True
6523d33d35510b9ca70467f53d68454c,app_store,Instagram,Aslihanyula,5,Neyin hatasini duzelttiniz ekran karariyor,Neyin hatasini duzelttiniz ekran karariyor durduk yere hergun kaldirip indiriyorum uygulamayi yorum gozuksun diye 5 yildiz verdim,2026-05-14 15:57:10+00:00,pozitif,True
fd208baa-1a09-4aa7-bbf7-4b10d9324a5c,google_play,VakıfBank Mobil,Mehmet Ilhan,5,,güzel,2026-05-14 15:56:59+00:00,pozitif,True
2fc29fcf-9c86-42b6-a614-f291f0e0d123,google_play,Garanti BBVA Mobile,Svk Alt,1,,"Yapacağınız ai bota başlicam aptal aptal cevap veriyor tek bir işleme bile yardımcı olamıyor, kullandığım en kötü bankacılık uygulaması",2026-05-14 15:56:41+00:00,negatif,True
c9cb7b83-237e-43da-92e3-37b62f9c40a1,google_play,Yapı Kredi Mobile,Turgay Çevik,1,,Müşteri olmak için doğum tarihini girmek gerekiyor ama doğum tarihini seçebilmek için bu günden doğum tarihine kadar tek tek ayları geriye alarak gitmek zorunda. Nöyle saçmalık olmaz,2026-05-14 15:56:33+00:00,negatif,True
b9ba3cc1-5200-4612-996a-1a9141e25f7a,google_play,n11,Onder Dadandı,5,,müşteri ilgisi sorun çözümü için tekrar teşekkür ederim,2026-05-14 15:56:05+00:00,pozitif,True
a215b32a-97d8-4168-a55e-579e51ecc1dd,google_play,Migros,Osman Nuri ÇELEBİ,5,,çok teşekkür ederim,2026-05-14 15:54:23+00:00,pozitif,True
b643199c39f3b811f744ea0621e7222e,app_store,Yemeksepeti,Ölürüümm,5,canimmmm,assırı guzel,2026-05-14 15:53:28+00:00,pozitif,True
f0fe1712ad210f18d010dfed7cfd7abc,app_store,X,elifaktaş30,1,X erişilebilirlik sorunu,X'teki fotoğraflara neden betimleme özelliği gelmiyor hala? O kadar güncelleme almasına rağmen neden görme engelli kullanıcıları dikkate almıyorsunuz? Ayrıca neden karakter sınırlaması var yazı yazarken?,2026-05-14 15:53:07+00:00,negatif,True
e9acbbb8-c41d-4a85-969c-6360861fb96c,google_play,Yemeksepeti,Özgür,1,,Üye olunamıyor,2026-05-14 15:52:59+00:00,negatif,True
b15e76c40b57ca082eea3ff589465be1,app_store,Watsons Türkiye,berilokegulen,1,Kampanya Açıklamaları Okunmuyor!,"Anasayfadaki kampanya açıklamaları okunmuyor, büyütülmüyor. Ekran görüntüsü alıp büyütünce de görselin çözünürlüğü düşük olduğu için yazılar flu oluyor. Font olarak büyütülüp, farklı bir yazı rengi seçilmeli. Kampanya görselinin üzerine tıklayınca da 5757 tane ürüne yönlendiriyor.",2026-05-14 15:52:11+00:00,negatif,True
68956ebb-63d2-452c-ad12-d3e4cfabeee2,google_play,Kuveyt Türk Mobil,Turkan Ortac,5,,çok memnun kaldım,2026-05-14 15:51:33+00:00,pozitif,True
359925f3-c04d-4555-a56b-83d15653d11d,google_play,YouTube,Ali Furkan Usta,1,,YouTube u ne zaman guncellemek istesek bir hatasinı görünce düzeltmeniz için.Sadece her guncellemede nasıl kullanıcıyı reklamlarla daha çok darlariz da youtube premiuma geçiririz diye güncelleme dagitiyormussunuz meğer.Androidde çözüm çok YouTube beyefendi,2026-05-14 15:50:40+00:00,negatif,True
8819132a07a40a5fc84a18e01e4db2a0,app_store,Domino's Pizza Türkiye,kfkekfkled,5,Fav,Herşey yerinde ve tadinda,2026-05-14 15:49:56+00:00,pozitif,True
1ee19cb4-7cc4-4f5b-9726-edd884e3bde1,google_play,İşCep,Murat Gün,5,,cok iyi,2026-05-14 15:48:54+00:00,pozitif,True
0a938095-be19-4b27-9701-71e7b50b81e4,google_play,n11,cihan saygı,5,,her zaman en iyisin,2026-05-14 15:48:23+00:00,pozitif,True
51af32d5-bc16-4d7a-9631-3c8bfd308c52,google_play,Pinterest,Demir Demirel,5,,Bana YouTube yasak buradan sorunsuz video izleyebiliyorum ve fotoğraf bakabiliyorum,2026-05-14 15:46:24+00:00,pozitif,True
2d42f935-b4d6-4909-a02b-3d3d88b286cb,google_play,Instagram,Sezgin 0067,4,,iyi,2026-05-14 15:46:09+00:00,pozitif,True
2952e96f-7934-41c5-b634-632e43d3c8d1,google_play,Snapchat,Zey Nep,4,,herkes beni istediği zaman arıyor,2026-05-14 15:45:47+00:00,pozitif,True
05b10392-ca0c-4fff-ab3b-c36b9b16b727,google_play,Instagram,Belinay,3,,Hesabımda iki tür gönderi var bi foto birde video şeklinde fotoğraflar görünmüyor ama videolar görünüyor neden acaba? Bu durumu düzeltin lütfenn. Birde dm de sahbetlere girip. çıkınca sohbetler önce yukarı kayıyo sonra geliyo neden böyle? Dün böyle değildi,2026-05-14 15:44:44+00:00,nötr,True
a9805e753c39306e60d5e41ad8d58062,app_store,Tıkla Gelsin,aspectobtw,5,🫡,"Uygulama, arayüz, dinamik ada detay özelliği vs. muazzam ama şehrimden kaynaklı mı bilmem çok az işletme var(2). Onun dışında muazzam hoş öğrenci indirimine olanak tanıyor.",2026-05-14 15:43:44+00:00,nötr,True
c6af3fd93d468b2c4f07cc0b01f43593,app_store,Trendyol,♌️u♌️u,5,Şezlong,Ürün elime ulaştı sağlam kaliteli ve sorunsuz teslimat için Tşk ederim bereketli işleriniz olsun ❤️❤️❤️,2026-05-14 15:42:01+00:00,pozitif,True
5e790529-4891-48dc-befa-23f18f8d8714,google_play,Migros,Sümeyye Özsoy,5,,hizli ve ozenli teslimat,2026-05-14 15:41:57+00:00,pozitif,True
5c488c4026c0946609172c69a0fc96d1,app_store,WhatsApp Messenger,PoLeMiCK,1,Sıfır verilse sıfır vereceğim,Artık şu fotoğrafları sıkıştırmayı kesin attığımız durumlar fotoğraflar videolar tost makinesi ile çekilmiş gibi gidiyor rezalet,2026-05-14 15:39:34+00:00,negatif,True
5cf6335b-36ce-46cf-9c41-e1a2e10f47a1,google_play,Snapchat,Asya Asya Metin,5,,Çok güzel,2026-05-14 15:37:58+00:00,pozitif,True
c277fff2-3782-4cd2-98f9-cf5a7cdd42bb,google_play,DenizBank,Harun Armağan,1,,Ne kadar geri kaldınız yapikeredi bankası öğrenin papağan gibi aynı şeyi tekrarlıyor mobile girebilseydi papağan i 3 defa dinlermidi,2026-05-14 15:37:18+00:00,negatif,True
c7dac647029504d0d50e4bdb2d69ce9e,app_store,Trendyol,-PEDRAM-,1,Problem's,Super heavy app and need very fast internet and a lot's of Gigabyte !,2026-05-14 15:35:42+00:00,negatif,True
72ddfc7d36332080f4800bcb839a94b7,app_store,Trendyol,başka yıldız yok,5,Karg,PTT kargo geç getiriyor,2026-05-14 15:35:39+00:00,pozitif,True
b25470cc-5144-48a5-9da2-e0b7d8144fc2,google_play,Akbank,Seher Sahinoglu,5,,akbakliyiz,2026-05-14 15:33:12+00:00,pozitif,True
fa15ca33fd7f18006dca75252ff72301,app_store,Garanti BBVA Mobile,S.GÜLL,5,TÜRKİYENİN EN İYİ BANKASI,Türkiye’deki bir çöl banka ile çalışmış bir kişi olarak net ve açıl bir şekilde belirtmek istiyorum Garanti Bankası kesinlikle Türkiye’nin en iyi bankasıdır,2026-05-14 15:32:32+00:00,pozitif,True
db2725e0-e74b-4313-85db-a5240a65117e,google_play,Migros,Canberk Ayran,1,,Hayatımda daha kötü bir sipariş deneyimi yaşamadım kutlarım 🎯,2026-05-14 15:28:59+00:00,negatif,True
e22f2cc6-986b-4f50-a760-c6d1cd07fbdf,google_play,Instagram,Aytac Zengin,4,,iyi ama ikide bir cringe post geliyor o yuzden 1 puan kırdım,2026-05-14 15:28:25+00:00,pozitif,True
8d38e272e88b9bf2e518064214c13331,app_store,Garanti BBVA Mobile,"&3)₺?,:(!@996:/₺&",1,İndirilmiyor,Uygulama telefonuma inmiyor güncel kullanmama izin verilmiyor,2026-05-14 15:28:12+00:00,negatif,True
303905cd08d7ad4303cfcf37b0f36a86,app_store,Dolap,alexi bna,1,İlgisiz bir uygulama,Satıcılarını çok kötü duruma düşüren bir uygulama,2026-05-14 15:28:04+00:00,negatif,True
80b8f11b924617dd85e8d37efedd14ab,app_store,Garanti BBVA Mobile,burgercilerdennefretedenbiri,1,Kötü kullanıcı deneyimi buna nedir.,Ödeyeceğim güncel dönem kart borcumu ve varsa geçmiş dönem borçlarımı doğru düzgün göremiyorum. Mesela hesabımda az para var borcumun bir kısmını ödüyorum. Sonra geriye ne kadar borcum olduğunu göremiyorum. Kardeşim güncel ödemem gereken borç ile bir sonraki aya ait borcu birbirine karıştırmam için özellikle mi bu deneyimi yapıyorsunuz. Geçmişten ödemediğim borcu da yine aynı şekilde göstermeniz lazım,2026-05-14 15:27:56+00:00,negatif,True
72e7f0e01c0d3a7b5546508e0ce8215e,app_store,YouTube,eztr23,5,Reklam,Reklamlar biraz daha kısa olabilir,2026-05-14 15:27:27+00:00,pozitif,True
0de0149f-f87a-4ad7-b1d8-a082f793b946,google_play,İşCep,fatih şentürk,1,,"hata verip duruyor işlem yapılmıyor, müşteri temsilcileri yardımcı olamıyor bilgisizler, tecrübesizler Havale EFT işlemlerinde para gönderilemiyor bir de silin baştan kurun gibi basit açıklamalar yapıyorlar insanları oylamaktan başka bir şey yapmıyorlar",2026-05-14 15:26:24+00:00,negatif,True
0accd72a-2ad2-4bc6-92b9-7c5c5b908e8e,google_play,VakıfBank Mobil,Selcuk S.,2,,En son güncellemeden sonra üst satırda yer alan ikonlara basılmıyor. Ana sayfada solda kişisel veriler veya sağda cepte kazan gibi ayrıca işlem yaptıktan sonra yine üst satırda olan ana sayfaya sayfaya dön ikonu çalışmıyor.,2026-05-14 15:23:58+00:00,negatif,True
45f90e8f-b382-4f9b-92e1-ca9a8a26308d,google_play,İşCep,namık karaca,5,,"Mükemmel olmuş, kutlarım",2026-05-14 15:21:02+00:00,pozitif,True
59ae96fa-6596-4207-a77e-f2c8d37b59ac,google_play,WhatsApp Messenger,Suat Algan,1,,Wattsap uygulamasını indirmiyor ne saçmalık,2026-05-14 15:20:35+00:00,negatif,True
3d47b07f2f0feae0c0d345c2e83c052d,app_store,YouTube,Hikaye devamı,1,Reklam izlemek için bir numara,Dakika başına reklam koymuşlar video izlemekten çok reklam izliyorum,2026-05-14 15:20:08+00:00,negatif,True
feb92146-5ea0-48ef-b0bf-d7e9390ca83a,google_play,İşCep,serdar yalım,5,,teşekkür,2026-05-14 15:19:12+00:00,pozitif,True
b14463db-43a8-4f37-96bb-9df131dd322b,google_play,TikTok,Merve Ensağ,3,,"Tiktokta yorum yaptığımız yorumlar yorum geçmişimizde kilitli yorum olarak görünüyor ve üzerine dokunup silmek isteyince yorum mevcut değil yazıyor ve tiktokta ekran kaydı aldığımızda dahili ses açık olduğu ses çıkmıyor lütfen düzeltirmisiniz rica etsem 🙏 bi ricam daha var, tiktok a dm görüntülü arama veyakın arkadaşlar özelliği gelsin 🙏",2026-05-14 15:17:56+00:00,nötr,True
c9affb48-b122-49c7-8f26-773eafe20dab,google_play,Yemeksepeti,Beyza Hana,1,,su bir sparise 10 sparis gönderme isine son verin benim yemegimle birlikte zaten bir sürü kişinin yemegide de soguyor bir saatte geliyor hem de bu kadar sürede ben acken neden bekleyeyim,2026-05-14 15:17:20+00:00,negatif,True
2d9a906c-ea3b-4a87-976c-3a80002a1236,google_play,İşCep,Hadiye Güven,1,,çok zor,2026-05-14 15:16:33+00:00,negatif,True
0cd0b82b-2b3b-4d00-a5e1-de3a655413e6,google_play,İşCep,Fazila Bulut,5,,harika herkese tavsiye ederim 10 puan,2026-05-14 15:15:59+00:00,pozitif,True
59bf3e9e-3cca-42dc-bea6-2030dd149cf4,google_play,İşCep,İlkan Bayraktar,5,,profesyonel bir banka Teşekkürler İş Bank,2026-05-14 15:15:46+00:00,pozitif,True
18883d57b3c10a5622fb73f3f342a571,app_store,Pinterest,Ponçikefe,5,En Güzel Platform,"İlgi alanlarıma göre bilgiler, fotoğraflar bulabiliyorum. Kaydedip, dosyalayabiliyorum",2026-05-14 15:15:35+00:00,pozitif,True
cc4d9959-d514-4c32-ab38-ef02165512df,google_play,VakıfBank Mobil,Harun Bilgili,1,,Eskiden çok güzeldi. girdiğim menüden geri giderek çıkmak zorunda kalıyorum. Hatta bazı menülerden uygulamadan tamamen çıkarak kurtulabiliyorum. Yani ne ileri ne de geri gidebiliyorum. Yeni yapılan güncellemeden sonra gelen bildirimi bile okuyamıyorum artık. bildirim ziline dokunmama rağmen bildirime ulaşamıyorum. lütfen düzeltin.,2026-05-14 15:14:43+00:00,negatif,True
f3472d70-1979-4d87-9f61-2268fad784ad,google_play,Hepsiburada,Muzaffer Yìlmaz,5,,çok teşekkür ediyorum sorunsuz bir şekilde geldi,2026-05-14 15:14:10+00:00,pozitif,True
a49591d8-8530-480b-bd01-510e810dd5ae,google_play,Dolap,zübeyde aktas,3,,"Uygulamaya güncelleme geldi, aldıklarım var sattıklarım listede yok. acaba nerelerde?",2026-05-14 15:13:59+00:00,nötr,True
4d08cdd0a28a7d8c85ecf995aebdbcba,app_store,Domino's Pizza Türkiye,serefjdjd,3,Uygulama donuyor,Uygulama donuyor. Sipariş verirken zorlanıyorum.,2026-05-14 15:13:48+00:00,nötr,True
ff049f10-1f4e-47b8-bb6c-c2c11d8f96f0,google_play,Getir,Aslı Doğan,1,,rezalet olmuş içinde para olan kartımla akşama kadar sipariş vermeye çalıştım para yok içinde dedi şaka gibi,2026-05-14 15:12:34+00:00,negatif,True
42598d81-4b06-4c51-a6ee-8f7ed8b9e8b6,google_play,Yemeksepeti,Akif Yıldız,1,,çok kötüydü ve ilgisizdi,2026-05-14 15:12:17+00:00,negatif,True
f2d74f85b460c498d6390adc6b58ebfb,app_store,WhatsApp Messenger,Trafikçi02,1,Durum güncellemeleri,Başkasının durumunu açtığımızda arka planda calan müzik belli bir süre caldiktan sonra kesiliyor,2026-05-14 15:12:15+00:00,negatif,True
2bbf9548-149d-4651-8bd3-072f139664de,google_play,Migros,Sevcan Eren,5,,iyi bir deneyimdi,2026-05-14 15:11:53+00:00,pozitif,True
77921c4a2c749ecd4aa58d931fe9ff5d,app_store,Garanti BBVA Mobile,Ahmet hazme,1,Boşuna karışık,Çok karışık,2026-05-14 15:11:32+00:00,negatif,True
89c32593f85ec991f66c591d0284ea8a,app_store,Snapchat,İnjooo,4,Çok iyi ama çok erkek ve deşik insanlarvar,İyi kullanın ama küçükler kullanmasın,2026-05-14 15:07:09+00:00,pozitif,True
b6749dac-d7ed-4794-9a4a-4c8920188b9b,google_play,Dolap,Elit Bir Yorumcu,1,,Satıcı olarak çok düşük kâr oranı var. yok desi yok kargo yok bilmem komisyon. yahu biz ne kazanacağız o zaman? zaten böyle giderse silmek en iyisi. 3.9 puana bak. bu şekilde gidersin daha çok düşer yıldız. ve yok olursunuz.,2026-05-14 15:05:09+00:00,negatif,True
3d0baf6b-8cf1-47bb-b3df-e3ab01acdb37,google_play,Sahibinden,Ramazan Çaldıran,5,,iyi,2026-05-14 15:04:29+00:00,pozitif,True
b4e469df-4581-4942-9921-8777b418c83d,google_play,İşCep,İlyas Erdoğan,5,,Güzel,2026-05-14 14:59:23+00:00,pozitif,True
d20af95c-bb0f-4557-b97a-68a0a37b0771,google_play,TikTok,Serdar Gurbanweliýew,4,,wagt layn programa tavsiye edmam,2026-05-14 14:59:22+00:00,pozitif,True
90d66cd7-3e21-472e-9cea-2cd81b39bf84,google_play,Instagram,Eda,3,,sanirim engel yedim ama oyle deil 4 gundur ve hayla devam eden bi sorun bu instegrama girdigim an intarnet gidiyor ve intarnetin yok diyor ama obur tum uygulamalar cok iyi calışıyor fatih hanimi bile 3saat izleyebiliyorum 😝 ama instegram a cok sinirlendim kackere silip yapmaya calistim ama olmadı cok sinir bozucu belki guncelleme den dolayidir pek oyle gozukmuyor ama BEN ARTİK DAYANAMİYORUM YETER!!!!!!!!!!!,2026-05-14 14:56:02+00:00,nötr,True
1faaca27f49a81e39143561d47c87e73,app_store,Yemeksepeti,Naz34_38,5,Pet Dostu,Bizim karnımızı doyururken pet dostlarımızı da düşünmeniz çok ince çok önemli teşekkürler 🙏🏻,2026-05-14 14:55:14+00:00,pozitif,True
ad379dc7-07bd-4393-b2dc-d29d22a70571,google_play,Dolap,Selma Candan,1,,"Uygulamayı sileli 1 yıldan fazla oldu, oh be dünya varmış. İlk kullanıcılardanım, ilk yıllarda o kadar güzeldi ki, hem çok sattım hem de çok ihtiyacımı dolaptan aldım, aldıklarımın çoğu harika ürünlerdi ama dolap ne zaman trendyola satıldı işte o zaman her şey değişmeye başladı. Ve bu değişim giderek satıcıya zarar ettiren bir seviyeye geldi. Sanki kimse dolaptan bir şey alıp satmasın diye uğraşıyorlar, niyeyse. İnsanlar hala neden kullanıyor anlamıyorum, silin şunu stresten kurtulun.",2026-05-14 14:49:55+00:00,negatif,True
9730a87d4eba27d05639de92efbd5139,app_store,WhatsApp Messenger,ERT ön jjnkko,5,ERT,Hem mesaj yazabiliyorsun kolay ve güvenir 😊,2026-05-14 14:49:38+00:00,pozitif,True
1fa05db7-ed45-45b0-8de5-8cfbbcb62593,google_play,Migros,Elif Karmuti,5,,"sanki benim elim ayağım gibi Migros. ve güvenilir oluşu,içim. çok rahat.nerde ne eksiğim varsa migrostan tamamlamam gayet mümkün. bu rahatlık.ve bu rahatlığı. bana Migros avantajı sağlar.",2026-05-14 14:49:35+00:00,pozitif,True
115b444e15c6a5364a1b8f0eec34f962,app_store,YouTube,Uncle5555,5,Perfect,İ like very much proffer me new videos what i like music or video every think is good :)),2026-05-14 14:49:24+00:00,pozitif,True
d1fa3688-5d2b-48c0-b6e2-58e0469c5f8f,google_play,Trendyol Go,Yasin Özcan,1,,uygulamaya getirme ücreti geririlene kadar herşey çok iyiydi şimdi en az 30 40 lira getirme ücreti koyuyorlar yerli bir uygulamayı neden bu hale getirip satıyorsunuz anlamıyorum,2026-05-14 14:48:30+00:00,negatif,True
f0e54fb1b1c56fc2bd867d273f20d765,app_store,Getir,Çıksalınn,2,Fazla para alınması Hk,2 gün öncki siparişte ayran eksik geldi müşteri hizmetleriniz aradım iade talep ettim ama ne ürünü aldılar ne para iadesi yapıldı,2026-05-14 14:48:26+00:00,negatif,True
ff418e17321d5ea57d2704b11d2bb0b0,app_store,Getir,Mimi0172,5,Getir,Hızlı ve güvenli şekilde teslim edildi teşekkür ederim,2026-05-14 14:46:58+00:00,pozitif,True
ed98b453-7a03-456b-911a-477c84bebb6b,google_play,VakıfBank Mobil,Arif Emre Orhan,1,,Telefon değişikliği yaptım internet bankacılığı giriş yapmak için NFC özellik ile tanıtmak için uygulama NFC özelliği ile tanımlamayi kabul etmiyor madem NFC kullanılmayacak neden uygulamayı geliştiriyor banka eski sistem daha kullanışlı kolaydı,2026-05-14 14:46:45+00:00,negatif,True
63e187de-1834-4753-91f2-bbd42616956b,google_play,VakıfBank Mobil,Mehmet Bolat,5,,"sildim geri yükledim donuyor işlem yapamıyorum, fon alacaktım fon saati geçti benim zararı kim karşılayacak?",2026-05-14 14:46:14+00:00,pozitif,True
aa3ac555-b4a2-434d-9f28-05c19a62b3e3,google_play,Trendyol Go,MELİKE ASLAN,1,,RESMEN DALGA GEÇİLİYOR. Önce kupon tanımlıyorsunuz sonra bu Kuponun süresi dolmadan tükendiğini söylüyorsunuz yemek sipariş ettikten sonra kuponu tekrar aktifleştiriyorsunuz,2026-05-14 14:45:17+00:00,negatif,True
20a5bd5c-ce4a-4971-a027-933f9ec6385c,google_play,Snapchat,Elifeslem,5,,çokkkkkkkkkk güzel,2026-05-14 14:43:27+00:00,pozitif,True
20b4cbd063c2252a560f292ef622183f,app_store,WhatsApp Messenger,Gizlilikten çıkar,1,Gizliyken çıkar,Gizlilikten çıkar,2026-05-14 14:42:00+00:00,negatif,True
bc987ff384131ed56402ef380ba20590,app_store,Instagram,Çikolata. Dünyası,4,İnstagram için şikayet,Gerçekten ama kod gönderme işini bırakın yeter ya yeter😡😡😡😡😡,2026-05-14 14:41:55+00:00,pozitif,True
ef1d62dd-4a4b-4866-9175-b6f136602f21,google_play,Migros,Seher Sivri,5,,çok memnunuz 🙏,2026-05-14 14:40:02+00:00,pozitif,True
7589ed4f814c4512bd47a5bffae4363d,app_store,Snapchat,serhatclk.21,1,arkadaş ekleme sorunu,arkadaş ekleme sorunu var topluda çıkaramıyoruz arkadaşları,2026-05-14 14:36:22+00:00,negatif,True
f21c12c3-271d-41fc-90cd-c60b72dd038e,google_play,Garanti BBVA Mobile,Cüneyt Vural,5,,Süper,2026-05-14 14:34:03+00:00,pozitif,True
3e04aaa4-28f3-4f5a-812e-cc184c132d97,google_play,Ziraat Mobil,Yasar Deniz,5,,kullanması çok kolay hizmet iyi,2026-05-14 14:32:32+00:00,pozitif,True
c475e06e-2165-4767-9b66-4dcbad1e0a90,google_play,İşCep,Türker Çoksezen,3,,Mobildeki İş Cep asistanı yeterli değil,2026-05-14 14:29:36+00:00,nötr,True
39df1a23-71f7-489a-b08c-869cdc3912cd,google_play,İşCep,Dahil Özay,5,,hızlı ve kaliteli,2026-05-14 14:29:12+00:00,pozitif,True
d3b1b65e04d9db516d136718bf333b71,app_store,Getir,Beyza nur günle,1,Üye olmak,Yani bu kadar yazılımsal hata dolu bi uygulama görmedim 10 saniyede bir hata oluştu diye beyaz ekran veriyor üye olmak için giriş yaptırıyor kullanıcı bulamadı diyor daha da indirmem,2026-05-14 14:28:58+00:00,negatif,True
192c7e11-5fda-4929-b5d6-48dccb6f6178,google_play,Yemeksepeti,Barış Ertaş,1,,yemek söyledim 1 saat oldu sizin yüzünüzden hic bir kurye paketimi almıyormuş nasil bir sistemsiniz bir daha sizde asla yemek söylemiyorum,2026-05-14 14:27:45+00:00,negatif,True
31f15d7f-0f41-481b-b861-abc9bc13d7df,google_play,Garanti BBVA Mobile,Mustafa Musti,1,,güncelleme den sonra işlem yapamaz olduk 3kere yaşadım arıyorum silin yükleyin vs vs vs dyorlar çok memnundum artık değilim bu yorumları dikkate alın sürekli 3 aydır aynı sorunu yaşıyorum bu kadar bu na benzer yorumlar yapılıyorsa sknti bizim telefonlarda olamaz bence uygulama sıkıntı var.dikkate alın.....,2026-05-14 14:27:13+00:00,negatif,True
2e9aedcf-2084-4bec-b88e-11f134c22bc7,google_play,X,Mehmet Selim Bedir,5,,çok güzel,2026-05-14 14:27:05+00:00,pozitif,True
dbe2314bbd3bab614e917455dc84b00e,app_store,Domino's Pizza Türkiye,Demet danışman,2,Onlıne sipariş indirim olmadı,Antalya agora Şubenizde olan fiyat geçti onlıne sipariş vermeme rağmen hiç bi anlamı yok ordan siparişi vermenin,2026-05-14 14:21:09+00:00,negatif,True
483c5e24e0df02adeadaa3bffff43503,app_store,QNB Finansbank,Mustafa nas 34,1,Kart aidatı,Her ay 500.000 harcama yapıyorum aidat gönderiyor sunuz hiç memnun kalmadım,2026-05-14 14:21:06+00:00,negatif,True
85123d1a-07f3-42cc-8857-6d62a5e2d0ba,google_play,Getir,Mehmet ali Ercan,3,,nakit ödeme yöntemini seçiyorum ama beni zorla kartla ödemeye yönlendiriyorsunuz... nakit ödeme olmadan dahada alışveriş yapmam,2026-05-14 14:20:42+00:00,nötr,True
04185092-f070-4fe2-afc9-be323a3d5462,google_play,Kuveyt Türk Mobil,hakan,5,,"10 yıldır kullanıyorum hiç sorun yaşamadım kullanımı kolay, çok güzel, Ücretsiz eft harika...elinize sağlık",2026-05-14 14:19:26+00:00,pozitif,True
76e93962-6ec5-4bd9-b812-e66358a9a5ca,google_play,Amazon Alışveriş,Sevgi Haşıl,5,,aradığın her şey amazonda🌟🌟🌟🌟🌟,2026-05-14 14:17:19+00:00,pozitif,True
dfc81ab6-75e0-4e2b-9de6-80453bac588b,google_play,Telegram,serdar güzel,1,,İyi değil. Eski sürümleri daha kullanışlı ve sade bir ara yüzüne sahip.,2026-05-14 14:16:38+00:00,negatif,True
b008c722-bc38-44cc-8718-3d8df439ec68,google_play,X,Hanifi Yalin,5,,x hesabımı geri verin lütfen.,2026-05-14 14:15:03+00:00,pozitif,True
19adede4011e045e38467815f51e8835,app_store,İşCep,زكرياً….,3,يوجد صعوبة بالتعامل مع التطبيق,تطبيق جيد لكن معقد,2026-05-14 14:13:57+00:00,nötr,True
ebe7bdd2d88d016f24114b7e112fb466,app_store,Garanti BBVA Mobile,Deneme52,5,Çözüm odaklı banka,Kolaylaştırıcı bankacılık,2026-05-14 14:13:42+00:00,pozitif,True
82d160c6-2824-4523-99c9-500f5699a90c,google_play,TikTok,Kral,1,,Sandıklar boş cikiyor bu nasil tiktok ? tiktok bitmiş kötü cok kötü olmuş 1 yildiz bile çok tiktok'a,2026-05-14 14:13:15+00:00,negatif,True
93cb4c69d1524a5549996f652605bfc9,app_store,Trendyol,Merto1966,1,Zamlı ürün,Ucuza satışa koyup ürünü daha sonra gönderimmi tesarik edilmedi diye iptal ediliyor daha pahalı alınsın diye.Trendyol da bu süreçte müşteri değil tedarikçiden yana davranıyorum.Firmaya yorum yapmtırmıyor olumsız birşey.,2026-05-14 14:11:52+00:00,negatif,True
fbac9904-8ed7-4749-99b3-b1f4871b83cd,google_play,Hepsiburada,İsmet Baysal,5,,bilgim dışında üye yapılmak istendim aldigım ürünün fiyatı Burada uygun,2026-05-14 14:11:38+00:00,pozitif,True
94e34950-c05f-444c-a26f-2720c73bbc8b,google_play,WhatsApp Messenger,TUBA MERT,1,,asla hakkımda bölümü çalışmıyor kimse görmüyor süre bölümü gelmiyor sildim guncelledim telefonu açtım kapattım asla gelmiyor bu bölüm çözüm bulun,2026-05-14 14:09:02+00:00,negatif,True
cbec1900-fb24-44f3-a95d-c81e7710e3eb,google_play,VakıfBank Mobil,Ebru Hpenson,1,,uygulama calismiyor,2026-05-14 14:08:53+00:00,negatif,True
2eec3be3-f4df-468a-818e-d3878e791500,google_play,İşCep,AHMET EMİN BAŞOĞLU,5,,Çok iyi memnunum,2026-05-14 14:07:45+00:00,pozitif,True
5eaf3a07-5563-4434-b0b9-bb6bb151ecd2,google_play,Sahibinden,Mehmet Ezman,5,,son yapay zeka düzenlemesi ile cok yararli,2026-05-14 14:07:36+00:00,pozitif,True
b12e9fec706842b9d98902113597c740,app_store,Yapı Kredi Mobile,xksns,1,Kalitesiz ve ulaşılmaz,Çok kötü karmakarışık QR kod için farklı şeyler istiyor müşteri temsilcisi de yok,2026-05-14 14:07:36+00:00,negatif,True
a2e84bec033d8c2a44a8ef029ce8d980,app_store,Yemeksepeti,Hnrysl,5,H,Mükemmel bir uygulama,2026-05-14 14:02:48+00:00,pozitif,True
